,movie_id,title,tags
2839,222935,The Fault in Our Stars,"despit tumor-shrink medic miracl bought year , hazel never anyth termin , final chapter inscrib upon diagnosi . but patient name augustu water suddenli appear cancer kid support group , hazel 's stori complet rewritten . amsterdam basedonnovel supportgroup cancer teenag starcrossedlov teendrama oxygentank basedonyoungadultnovel romanc drama shailenewoodley anselelgort natwolff joshboon"
2840,10220,Rounders,a young man reform gambler must return play big stake poker help friend pay loan shark . gambl law compulsivegambl roulett gain drama crime mattdamon johnturturro gretchenmol johndahl
2841,284296,Top Five,a comedian tri make seriou actor reality-tv star fiancé talk broadcast wed tv show . comedian interview report moviestar fiancéfiancéerelationship drama comedi chrisrock rosariodawson j.b.smoov chrisrock
2842,31915,Prophecy,"a savag beast , grown monstrou size driven mad toxic wast poison water , spread terror death main countrysid . monster mutant toxic nativeamerican environment animalhorror horror sciencefict taliashir robertfoxworth armandassant johnfrankenheim"
2843,11601,Stir of Echoes,"after hypnot sister law , tom witzki begin see haunt vision girl 's ghost mysteri begin unfold around . secret obsess paranoia grave hauntedhous hypnosi tool clairvoy murder suspens disappear psychic cemetari ghost neighborhood repressedmemori hearingvoic horror mysteri thriller kevinbacon kathrynerb illeanadougla davidkoepp"
2844,205220,Philomena,"a woman search adult son , taken away decad ago forc live convent . mother washingtond.c . journalist adopt forgiv son faith search church ireland basedontrueev nun drama judidench stevecoogan sophiekennedyclark stephenfrear"
2845,11354,The Upside of Anger,"after husband run secretari , terri wolfmey left fend -- four daughter . as hit rock bottom , terri find friend drink buddi next-door neighbor denni , former basebal player . as two grow closer , daughter increasingli reli denni , terri start reserv relationship head . sex lie colleg funer friendship grief neighbor marijuana anger alcohol drunk flashback dysfunct comedi drama joanallen kevincostn erikachristensen mikebind"
2846,16241,The Boys from Brazil,nazi hunter ezra lieberman discov sinist bizarr plot rekindl third reich . paraguay mengel nazihunt thirdreich horror drama thriller sciencefict gregorypeck laurenceolivi jamesmason franklinj.schaffn
2847,14191,Aquamarine,"two teenag girl discov mermaid realli exist violent storm wash one ashor . the mermaid , sassi creatur name aquamarin , determin prove father real love exist , enlist girl ' help win heart handsom lifeguard . femalefriendship mermaid teenag womandirector fantasi romanc famili comedi emmarobert joanna'jojo'levesqu sarapaxton elizabethallenrosenbaum"
2848,286565,Paper Towns,"quentin jacobsen spent lifetim love magnific adventur margo roth spiegelman afar . so crack open window climb back life-dress like ninja summon ingeni campaign revenge-h follow . after all-night end new day break , q arriv school discov margo , alway enigma , becom mysteri . but q soon learn clues-and 're . urg disconnect path , closer get , less q see girl thought knew . friendship highschool teenag classmat basedonyoungadultnovel drama mysteri romanc natwolff caradelevingn justicesmith jakeschrei"
2849,26710,My Baby's Daddy,a trio young men forc grow quick girlfriend becom pregnant around time . birth expectantmoth fatherhood babyborn womandirector comedi eddiegriffin anthonyanderson michaelimperioli cherylduny
2850,129670,Nebraska,"an age , booze-addl father take trip montana nebraska estrang son order claim believ million-dollar sweepstak prize . montana smalltown dementia age roadtrip fword pickuptruck lincolnnebraska nebraska sweepstak confrontingthepast drama adventur brucedern willfort bobodenkirk alexanderpayn"
2851,9059,Tales from the Crypt: Demon Knight,a man run hunt demon known collector . prostitut key jesuschrist chosenon god goodvsevil blood demon cryptkeep horror comedi thriller billyzan williamsadl jadapinkettsmith ernestr.dickerson
2852,34549,Max Keeble's Big Move,"max keebl , victim 7th grade class , plot reveng learn 's move ; backfir n't move . [ ] comedi famili fantasi sciencefict alexd.linz zenagrey noradunn timhil"
2853,57157,Young Adult,"a divorc writer midwest return hometown reconnect old flame , 's marri famili . jealousi darkcomedi writer divorc alcohol arresteddevelop comedi drama charlizetheron pattonoswalt patrickwilson jasonreitman"
2854,1948,Crank,profession assassin chev chelio learn rival inject poison kill heart rate drop . poison helicopt assassin nuditi hitman adrenalin fistfight swimmingpool reveng shootout motorcycl drug cellphon carchas thoughguy pharmaci defibril hospitalgown emergencyroom aftercreditssting sweatshop run epinephrin action thriller crime jasonstatham amysmart josepablocantillo briantaylor markneveldin
2855,28353,Def Jam's How to Be a Player,"dray young playboy whose object life seem sex mani girl without get caught girlfriend lisa . dray 's sister jenni friend katrina plan show way live wrong organ parti malibu , invit girlfriend . sex parti friend player comedi romanc billbellami larkvoorhi berniemac lionelc.martin"
2856,46889,Living Out Loud,"dramat comedi two unlik peopl find look love . judith nelson ( holli hunter ) suddenli singl discov husband fifteen year , success doctor ( martin donovan ) , affair younger woman . judith stew , plan , plot fantas , ca n't decid life goe night club see singer liz bailey ( queen latifah ) , full advic life love . while town , judith suddenli kiss total stranger , open eye new possibl ... notic pat ( danni de vito ) , elev oper build . femaleprotagonist relationship divorc brooklynbridg comedi drama romanc hollyhunt dannydevito queenlatifah richardlagravenes"
2857,38093,Just Wright,a physic therapist fall basketbal player help recov career-threaten injuri . womandirector comedi drama romanc queenlatifah common paulapatton sanaahamri
2858,14976,Rachel Getting Married,a young woman rehab past 10 year return home weekend sister 's wed . sister independentfilm maidofhonor drama annehathaway rosemariedewitt sebastianstan jonathandemm
2859,11027,The Postman Always Rings Twice,thi remak 1946 movi name account affair seedi drifter seduct wife roadsid cafe owner . thi begin chain event culmin murder . base novel jame m. cain . sex adulteri confess basedonnovel obsess nuditi remak murder suspens conspiraci neo-noir romanc crime drama jacknicholson jessicalang johncolico bobrafelson
2860,3635,Girl with a Pearl Earring,"thi film , adapt work fiction author traci chevali , tell stori event surround creation paint `` girl with a pearl ear '' 17th centuri dutch master johann vermeer . a young peasant maid work hous painter johann vermeer becom talent assist model one famou work . painter biographi paint maid drama romanc scarlettjohansson colinfirth cillianmurphi peterwebb"
2861,387,Das Boot,"a german submarin hunt alli ship second world war , soon becom hunt . the crew tri surviv surfac , stretch boat limit . terror submarin basedonnovel atlanticocean gibraltar worldwarii duti warcorrespond torpedo drink sailor convoy uboat destroy depthcharg comrad germansubmarin navalbattl periscop suicidalmiss action drama histori war adventur jürgenprochnow herbertgrönemey klauswennemann wolfgangpetersen"
2862,6020,Sorority Boys,"three friend head social committe frat hous , call kok ( kappa omicron kappa ) , charg steal money fratern save cocktail cruis end semest , one guarante spot high pay compani . soror crossdress univers tshirt sororitygirl drag yearbook roofi sororityhous comedi barrywatson michaelrosenbaum harlandwilliam wallacewolodarski"
2863,122906,About Time,"the night anoth unsatisfactori new year parti , tim 's father tell son men famili alway abil travel time . tim ca n't chang histori , chang happen happen life – decid make world better place ... get girlfriend . sadli , turn easi think . londonengland fathersonrelationship timetravel comedi drama sciencefict domhnallgleeson rachelmcadam billnighi richardcurti"
2864,9550,House of Flying Daggers,"in 9th centuri china , corrupt govern wage war rebel armi call fli dagger . a romant warrior break beauti rebel prison help rejoin fellow , thing seem . martialart swordplay govern rebellion dagger adventur drama action romanc takeshikaneshiro andylau zhangziyi zhangyim"
2865,60599,Arbitrage,"a troubl hedg fund magnat , desper complet sale trade empir , make error forc turn unlik person help . cover-up hedgefund drama thriller richardger susansarandon timroth nicholasjarecki"
2866,227719,Project Almanac,"a group teen discov secret plan time machin , construct one . howev , thing start get control . timetravel timemachin teenag foundfootag sciencefict thriller jonnyweston virginiagardn sofiablack-d'elia deanisraelit"
2867,14299,Cadillac Records,"the stori sex , violenc , race rock roll 1950 chicago , excit turbul live america 's music legend , includ muddi water , leonard chess , littl walter , howlin ' wolf , etta jame chuck berri . womandirector drama histori music adrienbrodi jeffreywright beyoncéknowl darnellmartin"
2868,19419,Screwed,"a chauffeur kidnap rich boss 's dog hold ransom , accident get dog back , think 's chauffeur 's kidnap . [ ] action comedi normmacdonald davechappel dannydevito scottalexand larrykaraszewski"
2869,12088,Fortress,a futurist prison movi . protagonist wife nab futur us emigr point illeg babi popul control . the result prison experi subject movi . the prison futurist one run privat corpor bent mind control variou way prison cyborg marriedcoupl futur dystopia escap populationcontrol action thriller sciencefict christopherlambert kurtwoodsmith lorynlocklin stuartgordon
2870,14799,For Your Consideration,"three actor learn respect perform film `` home purim , '' drama set mid-1940 american south , gener award-season buzz . [ ] comedi drama catherineo'hara harryshear parkerposey christopherguest"
